OrderID,OrderDate,ShipDate,ShipMode,AddressID
CA-2015-166800,2015-11-19,11/26/2015,Standard Class,122
CA-2015-166947,2015-06-05,6/10/2015,Standard Class,251
CA-2015-166975,2015-11-26,11/30/2015,Standard Class,281
CA-2015-167010,2015-04-05,4/10/2015,Standard Class,106
CA-2015-167255,2015-09-27,9/29/2015,Second Class,095
CA-2015-167269,2015-06-16,6/20/2015,Standard Class,064
CA-2015-167374,2015-03-26,3/30/2015,Second Class,012
CA-2015-167479,2015-03-14,3/19/2015,Standard Class,053
CA-2015-167696,2015-09-16,9/21/2015,Standard Class,390
CA-2015-167745,2015-09-18,9/23/2015,Standard Class,014
CA-2015-168004,2015-10-04,10/9/2015,Second Class,167
CA-2015-168088,2015-03-19,3/22/2015,First Class,017
CA-2015-168186,2015-09-10,9/15/2015,Standard Class,313
CA-2015-168207,2015-11-02,11/6/2015,Standard Class,189
CA-2015-168277,2015-05-29,6/3/2015,Standard Class,305
CA-2015-168459,2015-11-22,11/27/2015,Standard Class,032
CA-2015-168480,2015-09-21,9/27/2015,Standard Class,368
CA-2015-168529,2015-10-08,10/12/2015,Standard Class,035
CA-2015-168564,2015-08-08,8/8/2015,Same Day,010
CA-2015-168634,2015-12-06,12/11/2015,Standard Class,010
CA-2015-168746,2015-01-27,1/29/2015,Second Class,178
CA-2015-168760,2015-09-22,9/26/2015,Second Class,014
CA-2015-168767,2015-04-10,4/15/2015,Standard Class,380
CA-2015-168809,2015-08-25,8/25/2015,Same Day,017
CA-2015-169201,2015-09-28,10/1/2015,First Class,095
CA-2015-169278,2015-05-21,5/25/2015,Standard Class,060
CA-2015-169299,2015-08-24,8/26/2015,First Class,041
CA-2015-169397,2015-12-24,12/27/2015,First Class,083
CA-2015-169537,2015-09-03,9/7/2015,Second Class,545
CA-2015-169572,2015-09-06,9/12/2015,Standard Class,196
CA-2015-169656,2015-08-13,8/16/2015,First Class,106
CA-2015-169677,2015-01-13,1/15/2015,Second Class,113
CA-2015-169733,2015-10-22,10/26/2015,Second Class,476
CA-2015-169740,2015-02-20,2/25/2015,Standard Class,402
CA-2015-169796,2015-11-09,11/14/2015,Standard Class,046
CA-2016-100041,2016-11-20,11/25/2016,Standard Class,135
CA-2016-100083,2016-11-24,11/29/2016,Standard Class,326
CA-2016-100153,2016-12-13,12/17/2016,Standard Class,137
CA-2016-100244,2016-09-20,9/24/2016,Standard Class,035
CA-2016-100300,2016-06-24,6/26/2016,Second Class,089
CA-2016-100307,2016-12-15,12/19/2016,Standard Class,146
CA-2016-100468,2016-11-24,12/1/2016,Standard Class,063
CA-2016-100510,2016-05-12,5/17/2016,Standard Class,024
CA-2016-100587,2016-12-10,12/14/2016,Standard Class,024
CA-2016-100671,2016-11-01,11/4/2016,First Class,444
CA-2016-100790,2016-06-26,7/2/2016,Standard Class,024
CA-2016-100944,2016-09-24,9/28/2016,Standard Class,014
CA-2016-100965,2016-07-07,7/11/2016,Standard Class,059
CA-2016-100993,2016-02-05,2/10/2016,Standard Class,089
CA-2016-101161,2016-10-13,10/20/2016,Standard Class,024
CA-2016-101168,2016-12-25,1/1/2017,Standard Class,557
CA-2016-101189,2016-02-04,2/9/2016,Standard Class,014
CA-2016-101329,2016-04-22,4/29/2016,Standard Class,499
CA-2016-101336,2016-11-13,11/18/2016,Standard Class,165
CA-2016-101343,2016-07-17,7/22/2016,Standard Class,014
CA-2016-101378,2016-07-14,7/14/2016,Same Day,365
CA-2016-101385,2016-09-25,10/1/2016,Standard Class,010
CA-2016-101448,2016-02-27,3/1/2016,Second Class,500
CA-2016-101469,2016-07-02,7/8/2016,Standard Class,102
CA-2016-101525,2016-05-01,5/4/2016,Second Class,367
CA-2016-101546,2016-12-18,12/24/2016,Standard Class,093
CA-2016-101623,2016-02-28,3/6/2016,Standard Class,046
CA-2016-101630,2016-02-19,2/23/2016,Second Class,256
CA-2016-101651,2016-12-24,12/30/2016,Standard Class,059
CA-2016-101672,2016-10-03,10/7/2016,Standard Class,548
CA-2016-101693,2016-06-25,6/27/2016,Second Class,033
CA-2016-101742,2016-09-23,9/28/2016,Second Class,030
CA-2016-101791,2016-05-27,5/31/2016,Standard Class,037
CA-2016-101938,2016-01-07,1/12/2016,Standard Class,233
CA-2016-101966,2016-07-14,7/16/2016,Second Class,067
CA-2016-101980,2016-08-19,8/20/2016,First Class,030
CA-2016-101987,2016-06-24,6/30/2016,Standard Class,239
CA-2016-102092,2016-12-09,12/11/2016,First Class,029
CA-2016-102127,2016-06-26,7/2/2016,Standard Class,046
CA-2016-102134,2016-03-14,3/19/2016,Standard Class,157
CA-2016-102162,2016-09-11,9/16/2016,Standard Class,390
CA-2016-102456,2016-02-27,3/1/2016,First Class,165
CA-2016-102498,2016-07-24,7/25/2016,First Class,300
CA-2016-102561,2016-07-18,7/22/2016,Standard Class,012
CA-2016-102596,2016-12-27,12/30/2016,First Class,076
CA-2016-102792,2016-12-13,12/19/2016,Standard Class,216
CA-2016-102813,2016-07-02,7/3/2016,First Class,144
CA-2016-102932,2016-09-19,9/23/2016,Second Class,417
CA-2016-102981,2016-09-06,9/9/2016,Second Class,046
CA-2016-103037,2016-07-25,7/29/2016,Standard Class,033
CA-2016-103107,2016-07-04,7/4/2016,Same Day,006
CA-2016-103128,2016-11-11,11/15/2016,Standard Class,622
CA-2016-103163,2016-06-07,6/11/2016,Standard Class,411
CA-2016-103359,2016-12-22,12/26/2016,Standard Class,046
CA-2016-103464,2016-11-18,11/22/2016,Standard Class,189
CA-2016-103709,2016-09-08,9/15/2016,Standard Class,439
CA-2016-103730,2016-06-12,6/15/2016,First Class,050
CA-2016-103891,2016-07-12,7/19/2016,Standard Class,142
CA-2016-103919,2016-10-03,10/7/2016,Standard Class,071
CA-2016-103947,2016-04-01,4/8/2016,Standard Class,172
CA-2016-103982,2016-03-03,3/8/2016,Standard Class,218
CA-2016-104150,2016-08-03,8/5/2016,Second Class,313
CA-2016-104157,2016-07-25,7/29/2016,Standard Class,130
CA-2016-104276,2016-11-27,12/3/2016,Standard Class,003
CA-2016-104311,2016-05-02,5/6/2016,Standard Class,275
CA-2016-104633,2016-06-12,6/16/2016,Standard Class,055
CA-2016-104689,2016-12-01,12/5/2016,Standard Class,026
CA-2016-104969,2016-04-08,4/14/2016,Standard Class,413
CA-2016-104983,2016-07-03,7/3/2016,Same Day,106
CA-2016-105018,2016-11-28,12/2/2016,Standard Class,070
CA-2016-105081,2016-12-25,12/30/2016,Standard Class,061
CA-2016-105207,2016-01-03,1/8/2016,Standard Class,474
CA-2016-105256,2016-05-20,5/20/2016,Same Day,197
CA-2016-105263,2016-08-06,8/11/2016,Standard Class,024
CA-2016-105277,2016-12-04,12/8/2016,Standard Class,136
CA-2016-105284,2016-11-24,12/1/2016,Standard Class,106
CA-2016-105291,2016-10-30,11/4/2016,Standard Class,627
CA-2016-105354,2016-12-02,12/6/2016,Standard Class,606
CA-2016-105459,2016-08-12,8/17/2016,Second Class,024
CA-2016-105473,2016-04-16,4/18/2016,Second Class,061
CA-2016-105494,2016-11-10,11/12/2016,First Class,035
CA-2016-105585,2016-08-26,8/27/2016,First Class,059
CA-2016-105662,2016-05-05,5/9/2016,Standard Class,395
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,199
CA-2016-105746,2016-12-30,1/1/2017,First Class,208
CA-2016-105753,2016-10-20,10/26/2016,Standard Class,102
CA-2016-105760,2016-06-19,6/20/2016,First Class,095
CA-2016-105781,2016-02-16,2/20/2016,Standard Class,024
CA-2016-105816,2016-12-11,12/17/2016,Standard Class,024
CA-2016-105900,2016-09-17,9/23/2016,Standard Class,135
CA-2016-105963,2016-11-15,11/22/2016,Standard Class,142
CA-2016-106075,2016-09-18,9/23/2016,Standard Class,030
CA-2016-106243,2016-09-30,10/4/2016,Standard Class,165
CA-2016-106278,2016-09-02,9/5/2016,Second Class,120
CA-2016-106306,2016-03-08,3/8/2016,Same Day,277
CA-2016-106341,2016-10-20,10/23/2016,First Class,056
CA-2016-106383,2016-03-19,3/21/2016,Second Class,370
CA-2016-106397,2016-07-07,7/13/2016,Standard Class,013
CA-2016-106460,2016-02-19,2/22/2016,Second Class,010
CA-2016-106530,2016-05-08,5/8/2016,Same Day,178
CA-2016-106558,2016-01-17,1/21/2016,Standard Class,113
CA-2016-106621,2016-09-29,10/1/2016,Second Class,512
CA-2016-106656,2016-09-23,9/26/2016,First Class,089
CA-2016-106894,2016-02-07,2/7/2016,Same Day,029
CA-2016-106915,2016-11-26,12/2/2016,Standard Class,295
CA-2016-106950,2016-09-02,9/6/2016,Standard Class,044
CA-2016-107104,2016-11-26,11/30/2016,Standard Class,063
CA-2016-107146,2016-06-17,6/19/2016,First Class,594
CA-2016-107202,2016-05-21,5/28/2016,Standard Class,385
CA-2016-107216,2016-06-14,6/17/2016,First Class,035
CA-2016-107328,2016-08-08,8/15/2016,Standard Class,002
CA-2016-107475,2016-06-07,6/11/2016,Standard Class,075
CA-2016-107615,2016-03-22,3/25/2016,First Class,284
CA-2016-107783,2016-07-28,7/29/2016,First Class,530
CA-2016-107790,2016-11-20,11/24/2016,Standard Class,017
CA-2016-108056,2016-09-29,10/3/2016,Standard Class,331
CA-2016-108105,2016-02-16,2/23/2016,Standard Class,001
CA-2016-108196,2016-11-25,12/2/2016,Standard Class,404
CA-2016-108210,2016-05-30,5/31/2016,Same Day,017
CA-2016-108224,2016-05-14,5/14/2016,Same Day,512
CA-2016-108350,2016-06-06,6/9/2016,Second Class,112
CA-2016-108364,2016-12-19,12/24/2016,Standard Class,037
CA-2016-108434,2016-12-05,12/7/2016,Second Class,024
CA-2016-108567,2016-05-20,5/24/2016,Standard Class,455
CA-2016-108581,2016-06-20,6/26/2016,Standard Class,297
CA-2016-108616,2016-09-29,10/3/2016,Standard Class,273
CA-2016-108630,2016-11-18,11/18/2016,Same Day,138
CA-2016-108644,2016-09-30,10/3/2016,First Class,117
CA-2016-108735,2016-04-17,4/21/2016,Standard Class,469
CA-2016-108868,2016-09-08,9/12/2016,Standard Class,177
CA-2016-108875,2016-09-24,10/1/2016,Standard Class,043
CA-2016-108882,2016-01-09,1/15/2016,Standard Class,254
CA-2016-108959,2016-03-10,3/14/2016,Second Class,277
CA-2016-108987,2016-09-08,9/10/2016,Second Class,067
CA-2016-109057,2016-04-22,4/27/2016,Standard Class,174
CA-2016-109176,2016-05-09,5/15/2016,Standard Class,012
CA-2016-109344,2016-02-08,2/11/2016,Second Class,315
CA-2016-109365,2016-11-03,11/8/2016,Standard Class,014
CA-2016-109400,2016-05-02,5/6/2016,Standard Class,140
CA-2016-109407,2016-01-24,1/26/2016,Second Class,253
CA-2016-109652,2016-04-10,4/15/2016,Standard Class,156
CA-2016-109666,2016-04-19,4/26/2016,Standard Class,046
CA-2016-109722,2016-12-05,12/7/2016,Second Class,522
CA-2016-109743,2016-09-22,9/29/2016,Standard Class,298
CA-2016-109806,2016-09-17,9/22/2016,Standard Class,002
CA-2016-109820,2016-11-20,11/22/2016,First Class,094
CA-2016-109827,2016-12-25,1/1/2017,Standard Class,052
CA-2016-109869,2016-04-22,4/29/2016,Standard Class,052
CA-2016-109911,2016-05-12,5/16/2016,Standard Class,221
CA-2016-109925,2016-11-06,11/10/2016,Second Class,189
CA-2016-109953,2016-07-14,7/18/2016,Standard Class,035
CA-2016-110009,2016-09-08,9/13/2016,Standard Class,006
CA-2016-110023,2016-09-09,9/11/2016,First Class,024
CA-2016-110044,2016-06-28,7/2/2016,Second Class,027
CA-2016-110086,2016-09-18,9/22/2016,Standard Class,434
CA-2016-110254,2016-08-04,8/8/2016,Standard Class,304
CA-2016-110366,2016-09-05,9/7/2016,Second Class,012
CA-2016-110492,2016-02-12,2/14/2016,First Class,149
CA-2016-110499,2016-04-07,4/9/2016,First Class,095
CA-2016-110730,2016-09-23,9/26/2016,Second Class,061
CA-2016-110772,2016-11-20,11/24/2016,Second Class,048
CA-2016-110898,2016-03-06,3/12/2016,Standard Class,037
CA-2016-110975,2016-12-25,12/30/2016,Standard Class,024
CA-2016-110982,2016-06-05,6/7/2016,First Class,087
CA-2016-111010,2016-01-22,1/28/2016,Standard Class,093
CA-2016-111115,2016-07-25,7/27/2016,Second Class,004
CA-2016-111143,2016-11-19,11/22/2016,First Class,305
CA-2016-111213,2016-04-01,4/5/2016,Standard Class,030
CA-2016-111283,2016-02-29,3/4/2016,Standard Class,056
CA-2016-111318,2016-07-23,7/26/2016,First Class,017
CA-2016-111409,2016-09-18,9/22/2016,Standard Class,134
CA-2016-111416,2016-09-17,9/22/2016,Standard Class,046
CA-2016-111493,2016-10-21,10/22/2016,First Class,309
CA-2016-111605,2016-12-27,1/2/2017,Standard Class,176
CA-2016-111682,2016-06-17,6/18/2016,First Class,025
CA-2016-111696,2016-05-08,5/10/2016,First Class,026
CA-2016-111794,2016-10-01,10/1/2016,Same Day,140
CA-2016-111913,2016-08-04,8/6/2016,Second Class,380
CA-2016-111941,2016-12-25,12/28/2016,Second Class,046
CA-2016-111976,2016-03-08,3/12/2016,Standard Class,075
CA-2016-112025,2016-07-30,8/4/2016,Standard Class,033
CA-2016-112060,2016-12-04,12/9/2016,Standard Class,010
CA-2016-112102,2016-04-12,4/16/2016,Standard Class,029
CA-2016-112109,2016-07-08,7/12/2016,Standard Class,334
CA-2016-112123,2016-03-03,3/8/2016,Standard Class,286
CA-2016-112256,2016-07-23,7/28/2016,Standard Class,479
CA-2016-112277,2016-09-10,9/15/2016,Standard Class,003
CA-2016-112340,2016-10-21,10/27/2016,Standard Class,216
CA-2016-112382,2016-05-09,5/13/2016,Standard Class,067
CA-2016-112389,2016-10-29,11/2/2016,Standard Class,289
CA-2016-112578,2016-12-29,1/2/2017,Standard Class,380
CA-2016-112585,2016-07-30,8/2/2016,First Class,035
CA-2016-112669,2016-04-14,4/14/2016,Same Day,277
CA-2016-112676,2016-05-05,5/8/2016,First Class,109
CA-2016-112697,2016-12-18,12/20/2016,Second Class,097
CA-2016-112739,2016-09-02,9/7/2016,Second Class,033
CA-2016-112830,2016-06-06,6/10/2016,Standard Class,324
CA-2016-112893,2016-09-09,9/13/2016,Second Class,353
CA-2016-112942,2016-02-13,2/18/2016,Standard Class,063
CA-2016-113061,2016-04-22,4/26/2016,Standard Class,227
CA-2016-113082,2016-09-12,9/16/2016,Standard Class,551
CA-2016-113096,2016-09-02,9/4/2016,First Class,035
CA-2016-113117,2016-08-16,8/22/2016,Standard Class,595
CA-2016-113138,2016-11-19,11/25/2016,Standard Class,278
CA-2016-113236,2016-05-26,5/29/2016,Second Class,573
CA-2016-113243,2016-06-10,6/15/2016,Standard Class,063
CA-2016-113292,2016-03-18,3/20/2016,Second Class,085
CA-2016-113341,2016-11-25,11/29/2016,Standard Class,004
CA-2016-113390,2016-10-11,10/15/2016,Standard Class,027
CA-2016-113425,2016-11-21,11/21/2016,Same Day,030
CA-2016-113516,2016-09-08,9/10/2016,Second Class,195
CA-2016-113551,2016-08-18,8/20/2016,First Class,466
CA-2016-113600,2016-12-15,12/17/2016,Second Class,244
CA-2016-113607,2016-10-14,10/18/2016,Standard Class,030
CA-2016-113621,2016-12-01,12/5/2016,Standard Class,249
CA-2016-113656,2016-01-23,1/29/2016,Standard Class,002
CA-2016-113726,2016-11-24,12/1/2016,Standard Class,060
CA-2016-113733,2016-12-08,12/12/2016,Standard Class,255
CA-2016-113747,2016-05-28,6/4/2016,Standard Class,130
CA-2016-113803,2016-03-24,3/26/2016,First Class,239
CA-2016-113817,2016-11-07,11/11/2016,Standard Class,061
CA-2016-113831,2016-05-30,6/3/2016,Standard Class,029
CA-2016-113845,2016-11-20,11/25/2016,Standard Class,416
CA-2016-113978,2016-09-25,9/29/2016,Standard Class,178
CA-2016-114104,2016-11-20,11/24/2016,Standard Class,062
CA-2016-114209,2016-05-21,5/26/2016,Standard Class,177
CA-2016-114307,2016-07-22,7/26/2016,Standard Class,210
CA-2016-114405,2016-04-07,4/12/2016,Standard Class,075
CA-2016-114482,2016-11-21,11/25/2016,Second Class,194
CA-2016-114489,2016-12-05,12/9/2016,Standard Class,057
CA-2016-114538,2016-12-26,12/27/2016,First Class,098
CA-2016-114601,2016-08-26,9/2/2016,Standard Class,152
CA-2016-114713,2016-07-07,7/12/2016,Standard Class,187
CA-2016-114727,2016-07-18,7/24/2016,Standard Class,077
CA-2016-114748,2016-10-09,10/14/2016,Standard Class,052
CA-2016-114860,2016-12-22,12/28/2016,Standard Class,521
CA-2016-114867,2016-12-23,12/28/2016,Standard Class,106
CA-2016-114895,2016-11-21,11/28/2016,Standard Class,046
CA-2016-114944,2016-01-30,2/4/2016,Standard Class,037
CA-2016-114951,2016-06-26,7/3/2016,Standard Class,010
CA-2016-114972,2016-11-03,11/6/2016,First Class,004
CA-2016-115224,2016-12-08,12/11/2016,Second Class,095
CA-2016-115378,2016-11-18,11/23/2016,Second Class,100
CA-2016-115476,2016-03-17,3/17/2016,Same Day,286
CA-2016-115483,2016-07-14,7/18/2016,Second Class,275
CA-2016-115504,2016-03-12,3/17/2016,Standard Class,069
CA-2016-115525,2016-07-25,7/29/2016,Standard Class,214
CA-2016-115574,2016-12-23,12/24/2016,First Class,037
CA-2016-115588,2016-11-10,11/12/2016,Second Class,214
CA-2016-115756,2016-09-05,9/7/2016,Second Class,084
CA-2016-115917,2016-05-20,5/25/2016,Standard Class,168
CA-2016-116232,2016-09-22,9/26/2016,Standard Class,119
CA-2016-116337,2016-11-07,11/12/2016,Standard Class,078
CA-2016-116344,2016-07-29,8/2/2016,Standard Class,012
CA-2016-116379,2016-11-07,11/12/2016,Standard Class,035
CA-2016-116526,2016-09-01,9/5/2016,Standard Class,084
CA-2016-116540,2016-09-02,9/2/2016,Same Day,008
CA-2016-116547,2016-01-10,1/17/2016,Standard Class,061
CA-2016-116561,2016-09-11,9/17/2016,Standard Class,059
CA-2016-116596,2016-10-27,10/31/2016,Standard Class,165
CA-2016-116603,2016-07-17,7/22/2016,Standard Class,024
CA-2016-116722,2016-11-11,11/16/2016,Standard Class,095
CA-2016-116736,2016-01-17,1/21/2016,Standard Class,209
CA-2016-116764,2016-08-27,9/2/2016,Standard Class,476
CA-2016-116799,2016-03-03,3/6/2016,First Class,457
CA-2016-116911,2016-09-15,9/20/2016,Standard Class,612
CA-2016-116918,2016-10-01,10/6/2016,Second Class,187
CA-2016-116974,2016-10-09,10/15/2016,Standard Class,413
CA-2016-117121,2016-12-17,12/21/2016,Standard Class,186
CA-2016-117226,2016-12-30,1/1/2017,First Class,477
CA-2016-117282,2016-07-14,7/18/2016,Standard Class,030
CA-2016-117408,2016-08-31,9/6/2016,Standard Class,527
CA-2016-117583,2016-11-27,11/30/2016,First Class,621
CA-2016-117590,2016-12-08,12/10/2016,First Class,016
CA-2016-117604,2016-09-04,9/9/2016,Standard Class,238
CA-2016-117625,2016-05-10,5/15/2016,Standard Class,027
CA-2016-117660,2016-12-30,1/4/2017,Standard Class,048
CA-2016-117681,2016-04-09,4/14/2016,Standard Class,026
CA-2016-117849,2016-04-15,4/17/2016,Second Class,189
CA-2016-117912,2016-02-04,2/8/2016,Standard Class,172
CA-2016-117919,2016-08-27,8/29/2016,Second Class,017
CA-2016-118052,2016-05-06,5/10/2016,Standard Class,204
CA-2016-118073,2016-08-12,8/16/2016,Standard Class,153
CA-2016-118101,2016-06-26,6/26/2016,Same Day,528
CA-2016-118129,2016-12-19,12/21/2016,Second Class,333
CA-2016-118178,2016-03-19,3/24/2016,Standard Class,396
CA-2016-118255,2016-03-11,3/13/2016,First Class,020
CA-2016-118311,2016-10-24,10/28/2016,Standard Class,095
CA-2016-118332,2016-12-16,12/23/2016,Standard Class,431
CA-2016-118500,2016-11-17,11/18/2016,First Class,035
CA-2016-118514,2016-02-03,2/10/2016,Standard Class,127
CA-2016-118570,2016-11-13,11/17/2016,Standard Class,106
CA-2016-118626,2016-08-15,8/20/2016,Standard Class,395
CA-2016-118689,2016-10-02,10/9/2016,Standard Class,378
CA-2016-118745,2016-06-11,6/16/2016,Standard Class,014
CA-2016-118759,2016-11-14,11/17/2016,First Class,030
CA-2016-118899,2016-03-22,3/22/2016,Same Day,006
CA-2016-118913,2016-06-25,6/29/2016,Standard Class,014
CA-2016-118934,2016-08-09,8/14/2016,Standard Class,564
CA-2016-118969,2016-10-02,10/3/2016,First Class,052
CA-2016-119018,2016-11-04,11/8/2016,Standard Class,026
CA-2016-119025,2016-02-22,2/28/2016,Standard Class,202
CA-2016-119074,2016-03-27,3/31/2016,Standard Class,113
CA-2016-119123,2016-03-13,3/18/2016,Standard Class,216
CA-2016-119165,2016-10-31,11/6/2016,Standard Class,106
CA-2016-119186,2016-05-26,5/26/2016,Same Day,007
CA-2016-119445,2016-06-26,7/3/2016,Standard Class,260
CA-2016-119515,2016-08-14,8/16/2016,First Class,396
CA-2016-119641,2016-09-22,9/26/2016,Standard Class,157
CA-2016-119683,2016-03-12,3/16/2016,Second Class,024
CA-2016-119823,2016-06-04,6/6/2016,First Class,029
CA-2016-119865,2016-06-21,6/26/2016,Standard Class,165
CA-2016-119935,2016-11-10,11/14/2016,Standard Class,335
CA-2016-119963,2016-11-18,11/22/2016,Standard Class,090
CA-2016-120005,2016-03-03,3/3/2016,Same Day,095
CA-2016-120082,2016-03-25,3/27/2016,Second Class,024
CA-2016-120180,2016-07-14,7/16/2016,First Class,064
CA-2016-120250,2016-09-19,9/22/2016,First Class,012
CA-2016-120257,2016-09-22,9/28/2016,Standard Class,012
CA-2016-120355,2016-09-18,9/25/2016,Standard Class,132
CA-2016-120369,2016-10-28,10/28/2016,Same Day,145
CA-2016-120530,2016-04-07,4/12/2016,Standard Class,046
CA-2016-120558,2016-06-07,6/10/2016,First Class,046
CA-2016-120796,2016-04-03,4/7/2016,Standard Class,012
CA-2016-120803,2016-03-09,3/13/2016,Standard Class,546
CA-2016-120824,2016-06-12,6/16/2016,Second Class,033
CA-2016-120859,2016-09-01,9/4/2016,First Class,095
CA-2016-120873,2016-10-27,11/1/2016,Second Class,498
CA-2016-121020,2016-10-24,10/31/2016,Standard Class,560
CA-2016-121034,2016-08-08,8/10/2016,Second Class,177
CA-2016-121223,2016-09-11,9/13/2016,Second Class,106
CA-2016-121356,2016-11-20,11/24/2016,Standard Class,286
CA-2016-121370,2016-11-14,11/19/2016,Second Class,064
CA-2016-121377,2016-05-28,6/2/2016,Standard Class,139
CA-2016-121447,2016-02-21,2/22/2016,First Class,165
CA-2016-121601,2016-10-04,10/4/2016,Same Day,486
CA-2016-121671,2016-07-17,7/22/2016,Standard Class,335
CA-2016-121748,2016-10-24,10/28/2016,Second Class,004
CA-2016-121755,2016-01-16,1/20/2016,Second Class,014
CA-2016-121958,2016-11-13,11/17/2016,Standard Class,279
CA-2016-121993,2016-06-10,6/12/2016,First Class,012
CA-2016-122017,2016-12-29,1/2/2017,Standard Class,478
